,Time,Plasma Level
124,45.30530531,-6.574609069
125,45.67067067,-6.344864613
126,46.03603604,-6.122953911
127,46.4014014,-5.908607358
128,46.76676677,-5.701564587
129,47.13213213,-5.501574156
130,47.4974975,-5.308393243
131,47.86286286,-5.121787352
132,48.22822823,-4.941530032
133,48.59359359,-4.767402599
134,48.95895896,-4.599193875
135,49.32432432,-4.436699931
136,49.68968969,-4.279723838
137,50.05505506,-4.12807543
138,50.42042042,-3.981571073
139,50.78578579,-3.840033443
140,51.15115115,-3.703291306
141,51.51651652,-3.571179316
142,51.88188188,-3.443537812
143,52.24724725,-3.320212621
144,52.61261261,-3.201054873
145,52.97797798,-3.085920819
146,53.34334334,-2.974671657
147,53.70870871,-2.867173361
148,54.07407407,-2.763296519
149,54.43943944,-2.662916173
150,54.8048048,-2.56591167
151,55.17017017,-2.472166511
152,55.53553554,-2.381568212
153,55.9009009,-2.294008162
154,56.26626627,-2.209381496
155,56.63163163,-2.127586962
156,56.996997,-2.048526799
157,57.36236236,-1.972106618
158,57.72772773,-1.898235284
159,58.09309309,-1.826824807
160,58.45845846,-1.757790233
161,58.82382382,-1.691049538
162,59.18918919,-1.62652353
163,59.55455455,-1.564135751
164,59.91991992,-1.503812382
165,60.28528529,-1.445482155
166,60.65065065,-1.389076262
167,61.01601602,-1.334528273
168,61.38138138,-1.281774051
169,61.74674675,-1.230751679
170,62.11211211,-1.181401376
171,62.47747748,-1.13366543
172,62.84284284,-1.087488125
173,63.20820821,-1.042815669
174,63.57357357,-0.999596133
175,63.93893894,-0.957779382
176,64.3043043,-0.917317018
177,64.66966967,-0.878162314
178,65.03503504,-0.840270164
179,65.4004004,-0.803597021
180,65.76576577,-0.768100846
181,66.13113113,-0.733741054
182,66.4964965,-0.700478468
183,66.86186186,-0.668275265
184,67.22722723,-0.637094935
185,67.59259259,-0.60690223
186,67.95795796,-0.577663125
187,68.32332332,-0.549344772
188,68.68868869,-0.521915464
189,69.05405405,-0.495344591
190,69.41941942,-0.469602604
191,69.78478478,-0.44466098
192,70.15015015,-0.420492183
193,70.51551552,-0.397069634
194,70.88088088,-0.374367673
195,71.24624625,-0.352361532
196,71.61161161,-0.331027302
197,71.97697698,-0.310341903
198,72.34234234,-0.290283056
199,72.70770771,-0.270829255
200,73.07307307,-0.251959739
201,73.43843844,-0.23365447
202,73.8038038,-0.215894104
203,74.16916917,-0.198659969
204,74.53453453,-0.18193404
205,74.8998999,-0.16569892
206,75.26526527,-0.149937813
207,75.63063063,-0.13463451
208,75.995996,-0.119773362
209,76.36136136,-0.105339264
210,76.72672673,-0.091317636
211,77.09209209,-0.077694406
212,77.45745746,-0.064455987
213,77.82282282,-0.051589268
214,78.18818819,-0.03908159
215,78.55355355,-0.026920738
216,78.91891892,-0.015094917
217,79.28428428,-0.003592744
218,79.64964965,0.007596768
219,80.01501502,0.018484226
220,80.38038038,0.029079866
221,80.74574575,0.03939357
222,81.11111111,0.049434876
223,81.47647648,0.059212992
224,81.84184184,0.068736803
225,82.20720721,0.078014887
226,82.57257257,0.087055525
227,82.93793794,0.095866709
228,83.3033033,0.104456151
229,83.66866867,0.1128313
230,84.03403403,0.120999341
231,84.3993994,0.128967213
232,84.76476476,0.136741612
233,85.13013013,0.144329001
234,85.4954955,0.151735621
235,85.86086086,0.158967492
236,86.22622623,0.166030428
237,86.59159159,0.172930041
238,86.95695696,0.179671746
239,87.32232232,0.186260771
240,87.68768769,0.192702162
241,88.05305305,0.199000792
242,88.41841842,0.20516136
243,88.78378378,0.211188407
244,89.14914915,0.217086312
245,89.51451451,0.222859305
246,89.87987988,0.228511468
247,90.24524525,0.23404674
248,90.61061061,0.239468926
249,90.97597598,0.244781697
250,91.34134134,0.249988597
251,91.70670671,0.255093046
252,92.07207207,0.260098349
253,92.43743744,0.265007692
254,92.8028028,0.269824152
255,93.16816817,0.274550702
256,93.53353353,0.279190207
257,93.8988989,0.283745437
258,94.26426426,0.288219063
259,94.62962963,0.292613667
260,94.99499499,0.296931737
261,95.36036036,0.301175679
262,95.72572573,0.305347814
263,96.09109109,0.309450381
264,96.45645646,0.313485546
265,96.82182182,0.317455395
266,97.18718719,0.321361945
267,97.55255255,0.325207143
268,97.91791792,0.328992868
269,98.28328328,0.332720934
270,98.64864865,0.336393093
271,99.01401401,0.340011037
272,99.37937938,0.343576399
273,99.74474474,0.347090754
274,100.1101101,0.350555627
275,100.4754755,0.353972486
276,100.8408408,0.357342751
277,101.2062062,0.360667793
278,101.5715716,0.363948934
279,101.9369369,0.367187454
280,102.3023023,0.370384585
281,102.6676677,0.37354152
282,103.033033,0.376659409
283,103.3983984,0.379739364
284,103.7637638,0.382782457
285,104.1291291,0.385789727
286,104.4944945,0.388762172
287,104.8598599,0.391700761
288,105.2252252,0.394606428
289,105.5905906,0.397480073
290,105.955956,0.400322569
291,106.3213213,0.403134756
292,106.6866867,0.405917448
293,107.0520521,0.40867143
294,107.4174174,0.41139746
295,107.7827828,0.414096272
296,108.1481481,0.416768573
297,108.5135135,0.419415046
298,108.8788789,0.422036354
299,109.2442442,0.424633134
300,109.6096096,0.427206003
301,109.974975,0.429755558
302,110.3403403,0.432282375
303,110.7057057,0.434787009
304,111.0710711,0.43727
305,111.4364364,0.439731867
306,111.8018018,0.442173113
307,112.1671672,0.444594223
308,112.5325325,0.446995667
309,112.8978979,0.449377899
310,113.2632633,0.451741357
311,113.6286286,0.454086467
312,113.993994,0.456413637
313,114.3593594,0.458723264
314,114.7247247,0.461015733
315,115.0900901,0.463291413
316,115.4554555,0.465550663
317,115.8208208,0.467793831
318,116.1861862,0.470021251
319,116.5515516,0.472233248
320,116.9169169,0.474430136
321,117.2822823,0.476612218
322,117.6476476,0.478779789
323,118.013013,0.480933132
324,118.3783784,0.483072523
325,118.7437437,0.485198227
326,119.1091091,0.487310504
327,119.4744745,0.489409601
328,119.8398398,0.491495761
329,120.2052052,0.493569216
330,120.5705706,0.495630194
331,120.9359359,0.497678914
332,121.3013013,0.499715587
333,121.6666667,0.50174042
334,122.032032,0.503753611
335,122.3973974,0.505755353
336,122.7627628,0.507745833
337,123.1281281,0.509725233
338,123.4934935,0.511693726
339,123.8588589,0.513651485
340,124.2242242,0.515598673
341,124.5895896,0.51753545
342,124.954955,0.519461972
343,125.3203203,0.521378387
344,125.6856857,0.523284843
345,126.0510511,0.525181481
346,126.4164164,0.527068437
347,126.7817818,0.528945845
348,127.1471471,0.530813833
349,127.5125125,0.532672528
350,127.8778779,0.53452205
351,128.2432432,0.536362519
352,128.6086086,0.538194047
353,128.973974,0.540016748
354,129.3393393,0.541830729
355,129.7047047,0.543636095
356,130.0700701,0.545432948
357,130.4354354,0.547221388
358,130.8008008,0.549001511
359,131.1661662,0.550773411
360,131.5315315,0.552537179
361,131.8968969,0.554292904
362,132.2622623,0.556040673
363,132.6276276,0.557780568
364,132.992993,0.559512673
365,133.3583584,0.561237066
366,133.7237237,0.562953825
367,134.0890891,0.564663026
368,134.4544545,0.566364742
369,134.8198198,0.568059044
370,135.1851852,0.569746003
371,135.5505506,0.571425687
372,135.9159159,0.573098161
373,136.2812813,0.57476349
374,136.6466466,0.576421738
375,137.012012,0.578072966
376,137.3773774,0.579717233
377,137.7427427,0.5813546
378,138.1081081,0.582985122
379,138.4734735,0.584608856
380,138.8388388,0.586225856
381,139.2042042,0.587836176
382,139.5695696,0.589439868
383,139.9349349,0.591036982
384,140.3003003,0.592627569
385,140.6656657,0.594211677
386,141.031031,0.595789353
387,141.3963964,0.597360645
388,141.7617618,0.598925599
389,142.1271271,0.600484258
390,142.4924925,0.602036666
391,142.8578579,0.603582867
392,143.2232232,0.605122902
393,143.5885886,0.606656813
394,143.953954,0.60818464
395,144.3193193,0.609706422
396,144.6846847,0.611222199
397,145.0500501,0.612732007
398,145.4154154,0.614235886
399,145.7807808,0.61573387
400,146.1461461,0.617225997
401,146.5115115,0.618712302
402,146.8768769,0.620192819
403,147.2422422,0.621667582
404,147.6076076,0.623136626
405,147.972973,0.624599982
406,148.3383383,0.626057685
407,148.7037037,0.627509764
408,149.0690691,0.628956252
409,149.4344344,0.63039718
410,149.7997998,0.631832578
411,150.1651652,0.633262475
412,150.5305305,0.634686902
413,150.8958959,0.636105888
414,151.2612613,0.63751946
415,151.6266266,0.638927648
416,151.991992,0.640330479
417,152.3573574,0.64172798
418,152.7227227,0.643120178
419,153.0880881,0.6445071
420,153.4534535,0.645888773
421,153.8188188,0.647265222
422,154.1841842,0.648636473
423,154.5495495,0.650002551
424,154.9149149,0.651363481
425,155.2802803,0.652719288
426,155.6456456,0.654069997
427,156.011011,0.65541563
428,156.3763764,0.656756212
429,156.7417417,0.658091767
430,157.1071071,0.659422318
431,157.4724725,0.660747887
432,157.8378378,0.662068498
433,158.2032032,0.663384173
434,158.5685686,0.664694934
435,158.9339339,0.666000804
436,159.2992993,0.667301804
437,159.6646647,0.668597955
438,160.03003,0.669889279
439,160.3953954,0.671175797
440,160.7607608,0.672457531
441,161.1261261,0.6737345
442,161.4914915,0.675006726
443,161.8568569,0.676274229
444,162.2222222,0.677537028
445,162.5875876,0.678795145
446,162.952953,0.680048598
447,163.3183183,0.681297408
448,163.6836837,0.682541594
449,164.049049,0.683781175
450,164.4144144,0.685016171
451,164.7797798,0.6862466
452,165.1451451,0.687472482
453,165.5105105,0.688693835
454,165.8758759,0.689910677
455,166.2412412,0.691123028
456,166.6066066,0.692330905
457,166.971972,0.693534327
458,167.3373373,0.694733312
459,167.7027027,0.695927877
460,168.0680681,0.69711804
461,168.4334334,0.698303819
462,168.7987988,0.699485232
463,169.1641642,0.700662296
464,169.5295295,0.701835028
465,169.8948949,0.703003446
466,170.2602603,0.704167566
467,170.6256256,0.705327406
468,170.990991,0.706482982
469,171.3563564,0.707634311
470,171.7217217,0.708781409
471,172.0870871,0.709924294
472,172.4524525,0.711062982
473,172.8178178,0.712197489
474,173.1831832,0.713327831
475,173.5485485,0.714454024
476,173.9139139,0.715576085
477,174.2792793,0.71669403
478,174.6446446,0.717807874
479,175.01001,0.718917633
480,175.3753754,0.720023323
481,175.7407407,0.721124959
482,176.1061061,0.722222558
483,176.4714715,0.723316133
484,176.8368368,0.724405702
485,177.2022022,0.725491279
486,177.5675676,0.726572879
487,177.9329329,0.727650518
488,178.2982983,0.72872421
489,178.6636637,0.729793971
490,179.029029,0.730859815
491,179.3943944,0.731921757
492,179.7597598,0.732979812
493,180.1251251,0.734033995
494,180.4904905,0.73508432
495,180.8558559,0.736130802
496,181.2212212,0.737173455
497,181.5865866,0.738212294
498,181.951952,0.739247333
499,182.3173173,0.740278586
500,182.6826827,0.741306067
501,183.048048,0.742329791
502,183.4134134,0.743349772
503,183.7787788,0.744366023
504,184.1441441,0.745378559
505,184.5095095,0.746387394
506,184.8748749,0.74739254
507,185.2402402,0.748394013
508,185.6056056,0.749391826
509,185.970971,0.750385991
510,186.3363363,0.751376524
511,186.7017017,0.752363437
512,187.0670671,0.753346744
513,187.4324324,0.754326458
514,187.7977978,0.755302593
515,188.1631632,0.756275162
516,188.5285285,0.757244178
517,188.8938939,0.758209654
518,189.2592593,0.759171604
519,189.6246246,0.76013004
520,189.98999,0.761084976
521,190.3553554,0.762036424
522,190.7207207,0.762984397
523,191.0860861,0.763928908
524,191.4514515,0.764869971
525,191.8168168,0.765807597
526,192.1821822,0.766741799
527,192.5475475,0.767672591
528,192.9129129,0.768599984
529,193.2782783,0.769523991
530,193.6436436,0.770444625
531,194.009009,0.771361897
532,194.3743744,0.772275822
533,194.7397397,0.77318641
534,195.1051051,0.774093673
535,195.4704705,0.774997626
536,195.8358358,0.775898278
537,196.2012012,0.776795643
538,196.5665666,0.777689733
539,196.9319319,0.77858056
540,197.2972973,0.779468135
541,197.6626627,0.78035247
542,198.028028,0.781233579
543,198.3933934,0.782111472
544,198.7587588,0.78298616
545,199.1241241,0.783857657
546,199.4894895,0.784725974
547,199.8548549,0.785591122
548,200.2202202,0.786453112
549,200.5855856,0.787311958
550,200.950951,0.788167669
551,201.3163163,0.789020258
552,201.6816817,0.789869736
553,202.047047,0.790716115
554,202.4124124,0.791559405
555,202.7777778,0.792399618
556,203.1431431,0.793236766
557,203.5085085,0.794070859
558,203.8738739,0.794901909
559,204.2392392,0.795729927
560,204.6046046,0.796554924
561,204.96997,0.797376911
562,205.3353353,0.798195899
563,205.7007007,0.7990119
564,206.0660661,0.799824923
565,206.4314314,0.80063498
566,206.7967968,0.801442082
567,207.1621622,0.80224624
568,207.5275275,0.803047463
569,207.8928929,0.803845764
570,208.2582583,0.804641153
571,208.6236236,0.80543364
572,208.988989,0.806223237
573,209.3543544,0.807009952
574,209.7197197,0.807793798
575,210.0850851,0.808574785
576,210.4504505,0.809352922
577,210.8158158,0.810128222
578,211.1811812,0.810900693
579,211.5465465,0.811670346
580,211.9119119,0.812437192
581,212.2772773,0.81320124
582,212.6426426,0.813962502
583,213.008008,0.814720986
584,213.3733734,0.815476704
585,213.7387387,0.816229665
586,214.1041041,0.81697988
587,214.4694695,0.817727359
588,214.8348348,0.818472111
589,215.2002002,0.819214146
590,215.5655656,0.819953475
591,215.9309309,0.820690107
592,216.2962963,0.821424052
593,216.6616617,0.82215532
594,217.027027,0.822883921
595,217.3923924,0.823609865
596,217.7577578,0.82433316
597,218.1231231,0.825053817
598,218.4884885,0.825771846
599,218.8538539,0.826487256
600,219.2192192,0.827200057
601,219.5845846,0.827910257
602,219.9499499,0.828617868
603,220.3153153,0.829322897
604,220.6806807,0.830025355
605,221.046046,0.830725251
606,221.4114114,0.831422594
607,221.7767768,0.832117394
608,222.1421421,0.832809659
609,222.5075075,0.8334994
610,222.8728729,0.834186625
611,223.2382382,0.834871344
612,223.6036036,0.835553565
613,223.968969,0.836233298
614,224.3343343,0.836910552
615,224.6996997,0.837585335
616,225.0650651,0.838257658
617,225.4304304,0.838927528
618,225.7957958,0.839594956
619,226.1611612,0.840259949
620,226.5265265,0.840922517
621,226.8918919,0.841582668
622,227.2572573,0.842240412
623,227.6226226,0.842895756
624,227.987988,0.843548711
625,228.3533534,0.844199284
626,228.7187187,0.844847484
627,229.0840841,0.84549332
628,229.4494494,0.846136801
629,229.8148148,0.846777935
630,230.1801802,0.847416731
631,230.5455455,0.848053197
632,230.9109109,0.848687341
633,231.2762763,0.849319173
634,231.6416416,0.849948701
635,232.007007,0.850575932
636,232.3723724,0.851200876
637,232.7377377,0.851823541
638,233.1031031,0.852443934
639,233.4684685,0.853062065
640,233.8338338,0.853677942
641,234.1991992,0.854291573
642,234.5645646,0.854902965
643,234.9299299,0.855512128
644,235.2952953,0.856119069
645,235.6606607,0.856723797
646,236.026026,0.857326319
647,236.3913914,0.857926644
648,236.7567568,0.858524779
649,237.1221221,0.859120733
650,237.4874875,0.859714513
651,237.8528529,0.860306128
652,238.2182182,0.860895585
653,238.5835836,0.861482892
654,238.9489489,0.862068058
655,239.3143143,0.862651089
656,239.6796797,0.863231994
657,240.045045,0.86381078
658,240.4104104,0.864387455
659,240.7757758,0.864962028
660,241.1411411,0.865534505
661,241.5065065,0.866104893
662,241.8718719,0.866673202
663,242.2372372,0.867239438
664,242.6026026,0.867803609
665,242.967968,0.868365723
666,243.3333333,0.868925786
667,243.6986987,0.869483807
668,244.0640641,0.870039793
669,244.4294294,0.870593751
670,244.7947948,0.871145688
671,245.1601602,0.871695613
672,245.5255255,0.872243532
673,245.8908909,0.872789453
674,246.2562563,0.873333383
675,246.6216216,0.873875329
676,246.986987,0.874415299
677,247.3523524,0.8749533
678,247.7177177,0.875489338
679,248.0830831,0.876023421
680,248.4484484,0.876555557
681,248.8138138,0.877085752
682,249.1791792,0.877614013
683,249.5445445,0.878140348
684,249.9099099,0.878664763
685,250.2752753,0.879187266
686,250.6406406,0.879707863
687,251.006006,0.880226561
688,251.3713714,0.880743368
689,251.7367367,0.88125829
690,252.1021021,0.881771334
691,252.4674675,0.882282506
692,252.8328328,0.882791815
693,253.1981982,0.883299266
694,253.5635636,0.883804867
695,253.9289289,0.884308623
696,254.2942943,0.884810543
697,254.6596597,0.885310632
698,255.025025,0.885808897
699,255.3903904,0.886305345
700,255.7557558,0.886799982
701,256.1211211,0.887292815
702,256.4864865,0.887783851
703,256.8518519,0.888273097
704,257.2172172,0.888760558
705,257.5825826,0.889246241
706,257.9479479,0.889730153
707,258.3133133,0.8902123
708,258.6786787,0.890692688
709,259.044044,0.891171325
710,259.4094094,0.891648216
711,259.7747748,0.892123368
712,260.1401401,0.892596787
713,260.5055055,0.89306848
714,260.8708709,0.893538452
715,261.2362362,0.89400671
716,261.6016016,0.89447326
717,261.966967,0.894938109
718,262.3323323,0.895401263
719,262.6976977,0.895862728
720,263.0630631,0.896322509
721,263.4284284,0.896780614
722,263.7937938,0.897237048
723,264.1591592,0.897691817
724,264.5245245,0.898144928
725,264.8898899,0.898596387
726,265.2552553,0.899046199
727,265.6206206,0.89949437
728,265.985986,0.899940907
729,266.3513514,0.900385816
730,266.7167167,0.900829102
731,267.0820821,0.901270771
732,267.4474474,0.901710829
733,267.8128128,0.902149283
734,268.1781782,0.902586138
735,268.5435435,0.903021399
736,268.9089089,0.903455073
737,269.2742743,0.903887165
738,269.6396396,0.904317682
739,270.005005,0.904746628
740,270.3703704,0.90517401
741,270.7357357,0.905599834
742,271.1011011,0.906024104
743,271.4664665,0.906446827
744,271.8318318,0.906868009
745,272.1971972,0.907287654
746,272.5625626,0.907705769
747,272.9279279,0.908122359
748,273.2932933,0.90853743
749,273.6586587,0.908950987
750,274.024024,0.909363036
751,274.3893894,0.909773582
752,274.7547548,0.910182631
753,275.1201201,0.910590188
754,275.4854855,0.910996258
755,275.8508509,0.911400848
756,276.2162162,0.911803962
757,276.5815816,0.912205606
758,276.9469469,0.912605785
759,277.3123123,0.913004505
760,277.6776777,0.913401771
761,278.043043,0.913797588
762,278.4084084,0.914191961
763,278.7737738,0.914584896
764,279.1391391,0.914976398
765,279.5045045,0.915366472
766,279.8698699,0.915755124
767,280.2352352,0.916142358
768,280.6006006,0.91652818
769,280.965966,0.916912595
770,281.3313313,0.917295608
771,281.6966967,0.917677224
772,282.0620621,0.918057448
773,282.4274274,0.918436286
774,282.7927928,0.918813742
775,283.1581582,0.919189821
776,283.5235235,0.919564529
777,283.8888889,0.919937871
778,284.2542543,0.92030985
779,284.6196196,0.920680473
780,284.984985,0.921049745
781,285.3503504,0.92141767
782,285.7157157,0.921784253
783,286.0810811,0.922149499
784,286.4464464,0.922513413
785,286.8118118,0.922876
786,287.1771772,0.923237264
787,287.5425425,0.923597211
788,287.9079079,0.923955845
789,288.2732733,0.924313171
790,288.6386386,0.924669194
791,289.004004,0.925023919
792,289.3693694,0.92537735
793,289.7347347,0.925729492
794,290.1001001,0.92608035
795,290.4654655,0.926429928
796,290.8308308,0.926778231
797,291.1961962,0.927125265
798,291.5615616,0.927471032
799,291.9269269,0.927815538
800,292.2922923,0.928158788
801,292.6576577,0.928500787
802,293.023023,0.928841537
803,293.3883884,0.929181046
804,293.7537538,0.929519316
805,294.1191191,0.929856352
806,294.4844845,0.930192159
807,294.8498498,0.930526742
808,295.2152152,0.930860104
809,295.5805806,0.93119225
810,295.9459459,0.931523186
811,296.3113113,0.931852914
812,296.6766767,0.93218144
813,297.042042,0.932508767
814,297.4074074,0.932834901
815,297.7727728,0.933159846
816,298.1381381,0.933483605
817,298.5035035,0.933806184
818,298.8688689,0.934127586
819,299.2342342,0.934447816
820,299.5995996,0.934766878
821,299.964965,0.935084777
822,300.3303303,0.935401516
823,300.6956957,0.9357171
824,301.0610611,0.936031533
825,301.4264264,0.936344819
826,301.7917918,0.936656963
827,302.1571572,0.936967968
828,302.5225225,0.93727784
829,302.8878879,0.937586581
830,303.2532533,0.937894196
831,303.6186186,0.938200689
832,303.983984,0.938506065
833,304.3493493,0.938810326
834,304.7147147,0.939113479
835,305.0800801,0.939415525
836,305.4454454,0.93971647
837,305.8108108,0.940016318
838,306.1761762,0.940315072
839,306.5415415,0.940612736
840,306.9069069,0.940909315
841,307.2722723,0.941204812
842,307.6376376,0.941499231
843,308.003003,0.941792577
844,308.3683684,0.942084853
845,308.7337337,0.942376063
846,309.0990991,0.942666211
847,309.4644645,0.942955301
848,309.8298298,0.943243336
849,310.1951952,0.943530321
850,310.5605606,0.94381626
851,310.9259259,0.944101155
852,311.2912913,0.944385012
853,311.6566567,0.944667833
854,312.022022,0.944949623
855,312.3873874,0.945230385
856,312.7527528,0.945510123
857,313.1181181,0.945788842
858,313.4834835,0.946066543
859,313.8488488,0.946343232
860,314.2142142,0.946618912
861,314.5795796,0.946893586
862,314.9449449,0.947167259
863,315.3103103,0.947439933
864,315.6756757,0.947711613
865,316.041041,0.947982303
866,316.4064064,0.948252005
867,316.7717718,0.948520723
868,317.1371371,0.948788462
869,317.5025025,0.949055224
870,317.8678679,0.949321013
871,318.2332332,0.949585832
872,318.5985986,0.949849686
873,318.963964,0.950112578
874,319.3293293,0.950374511
875,319.6946947,0.950635489
876,320.0600601,0.950895515
877,320.4254254,0.951154592
878,320.7907908,0.951412725
879,321.1561562,0.951669917
880,321.5215215,0.95192617
881,321.8868869,0.952181489
882,322.2522523,0.952435877
883,322.6176176,0.952689336
884,322.982983,0.952941872
885,323.3483483,0.953193487
886,323.7137137,0.953444184
887,324.0790791,0.953693966
888,324.4444444,0.953942838
889,324.8098098,0.954190802
890,325.1751752,0.954437862
891,325.5405405,0.95468402
892,325.9059059,0.954929281
893,326.2712713,0.955173648
894,326.6366366,0.955417123
895,327.002002,0.955659711
896,327.3673674,0.955901413
897,327.7327327,0.956142235
898,328.0980981,0.956382177
899,328.4634635,0.956621245
900,328.8288288,0.956859441
901,329.1941942,0.957096768
902,329.5595596,0.95733323
903,329.9249249,0.95756883
904,330.2902903,0.95780357
905,330.6556557,0.958037454
906,331.021021,0.958270485
907,331.3863864,0.958502666
908,331.7517518,0.958734
909,332.1171171,0.958964491
910,332.4824825,0.959194141
911,332.8478478,0.959422954
912,333.2132132,0.959650932
913,333.5785786,0.959878079
914,333.9439439,0.960104397
915,334.3093093,0.96032989
916,334.6746747,0.960554561
917,335.04004,0.960778412
918,335.4054054,0.961001447
919,335.7707708,0.961223668
920,336.1361361,0.961445079
921,336.5015015,0.961665683
922,336.8668669,0.961885482
923,337.2322322,0.962104479
924,337.5975976,0.962322678
925,337.962963,0.96254008
926,338.3283283,0.962756691
927,338.6936937,0.962972511
928,339.0590591,0.963187544
929,339.4244244,0.963401792
930,339.7897898,0.96361526
931,340.1551552,0.963827949
932,340.5205205,0.964039862
933,340.8858859,0.964251002
934,341.2512513,0.964461372
935,341.6166166,0.964670976
936,341.981982,0.964879814
937,342.3473473,0.965087891
938,342.7127127,0.965295209
939,343.0780781,0.965501772
940,343.4434434,0.96570758
941,343.8088088,0.965912639
942,344.1741742,0.966116949
943,344.5395395,0.966320514
944,344.9049049,0.966523337
945,345.2702703,0.96672542
946,345.6356356,0.966926766
947,346.001001,0.967127378
948,346.3663664,0.967327258
949,346.7317317,0.96752641
950,347.0970971,0.967724835
951,347.4624625,0.967922536
952,347.8278278,0.968119516
953,348.1931932,0.968315778
954,348.5585586,0.968511324
955,348.9239239,0.968706157
956,349.2892893,0.96890028
957,349.6546547,0.969093694
958,350.02002,0.969286403
959,350.3853854,0.96947841
960,350.7507508,0.969669716
961,351.1161161,0.969860324
962,351.4814815,0.970050237
963,351.8468468,0.970239458
964,352.2122122,0.970427988
965,352.5775776,0.970615831
966,352.9429429,0.970802989
967,353.3083083,0.970989464
968,353.6736737,0.97117526
969,354.039039,0.971360377
970,354.4044044,0.97154482
971,354.7697698,0.97172859
972,355.1351351,0.971911689
973,355.5005005,0.972094121
974,355.8658659,0.972275888
975,356.2312312,0.972456992
976,356.5965966,0.972637435
977,356.961962,0.97281722
978,357.3273273,0.972996349
979,357.6926927,0.973174825
980,358.0580581,0.973352651
981,358.4234234,0.973529827
982,358.7887888,0.973706358
983,359.1541542,0.973882245
984,359.5195195,0.97405749
985,359.8848849,0.974232096
986,360.2502503,0.974406066
987,360.6156156,0.974579401
